ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LAT1,LONGITUD,LONG1,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,UBICACION,USO,MODELO
9032883,Fuentes de beber,22,ACACIAS,2,ARGANZUELA,OPERATIVO,439642.80,4472334.75,ETRS89,4.039.943.344,40.399,-371.125.107,-3.711,,,,28005,"Junto a la entrada a Madrid Río por Paseo de Yeserías, frente al nº 13",,,FUEP_02_09_0017,6,ZV,PERSONAS,OTRO
9032892,Fuentes de beber,22,ACACIAS,2,ARGANZUELA,OPERATIVO,439647.29,4472215.00,ETRS89,4.039.835.499,40.398,-371.118.681,-3.711,,,,28005,"Junto al Puente Monumental margen izquierdo, frente a la farola MR 25-01",,,FUEP_02_09_0021,6,ZV,PERSONAS,OTRO
9032896,Fuentes de beber,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,437609.34,4473796.36,ETRS89,4.041.245.037,40.412,-373.535.486,-3.735,,,,28011,Avenida de Portugal frente al nº 127,,,FUEP_09_09_0023,6,ZV,PERSONAS,OTRO
9032900,Fuentes de beber,22,ACACIAS,2,ARGANZUELA,CERRADA_TEMPORALMENT,439990.30,4472101.34,ETRS89,4.039.735.588,40.397,-370.713.441,-3.707,,,,28005,En la entrada a Madrid Río por Paseo de Yeserías nº 43,,,FUEP_02_09_0025,6,ZV,PERSONAS,OTRO
9032915,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438697.60,4473549.90,ETRS89,4.041.031.101,40.410,-372.250.554,-3.723,,,,28011,Frente a Avenida del Manzanares nº 2,,,FUEP_10_09_0032,6,ZV,PERSONAS,OTRO
9032919,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438718.93,4473421.25,ETRS89,4.040.915.365,40.409,-372.224.177,-3.722,,,,28019,Frente a Avenida del Manzanares 10,,,FUEP_10_09_0034,6,ZV,PERSONAS,OTRO
9032927,Fuentes de beber,101,LOS CARMENES,10,LATINA,OPERATIVO,438633.85,4472963.81,ETRS89,4.040.502.655,40.405,-372.320.032,-3.723,,,,28011,Frente a Avenida del Manzanares 48,,,FUEP_10_09_0038,6,ZV,PERSONAS,OTRO
9032929,Fuentes de beber,23,CHOPERA,2,ARGANZUELA,OPERATIVO,440535.20,4471544.37,ETRS89,4.039.237.749,40.392,-370.066.194,-3.701,,,,28045,Frente a la Nave de Terneras y la farola MR 35-07,,,FUEP_02_09_0040,6,ZV,PERSONAS,OTRO
9032933,Fuentes de beber,23,CHOPERA,2,ARGANZUELA,OPERATIVO,440719.57,4471640.91,ETRS89,4.039.326.032,40.393,-369.849.868,-3.698,,,,28045,Frente a la Junta municipal de Arganzuela,,,FUEP_02_09_0041,6,ZV,PERSONAS,PIEDRA VP
9032935,Fuentes de beber,113,SAN ISIDRO,11,CARABANCHEL,OPERATIVO,438703.93,4472517.05,ETRS89,4.040.100.710,40.401,-372.233.146,-3.722,,,,28019,Frente a Avenida del Manzanares 72,,,FUEP_11_09_0042,6,ZV,PERSONAS,OTRO
9032955,Fuentes de beber,111,COMILLAS,11,CARABANCHEL,OPERATIVO,439767.51,4471993.21,ETRS89,4.039.636.571,40.396,-370.974.928,-3.710,,,,28019,Frente a Avenida del Manzanares 152,,,FUEP_11_09_0053,6,ZV,PERSONAS,OTRO
9032964,Fuentes de beber,111,COMILLAS,11,CARABANCHEL,OPERATIVO,440126.73,4471829.01,ETRS89,4.039.491.241,40.395,-370.550.128,-3.706,,,,28019,Frente a las pistas de padel del Puente de Praga,,,FUEP_11_09_0056,6,ZV,PERSONAS,OTRO
9032979,Fuentes de beber,124,ALMENDRALES,12,USERA,OPERATIVO,440986.96,4470747.49,ETRS89,4.038.523.090,40.385,-369.526.549,-3.695,,,,28041,"Entre Calle Vado y Camino de Perales, junto al área infantil",,,FUEP_12_09_0063,6,ZV,PERSONAS,OTRO
9033198,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442414.81,4467409.03,ETRS89,4.035.525.599,40.355,-367.814.279,-3.678,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AREA INFANTIL GAVIONES,,,FUEP_17_10_0014,6,ZV,PERSONAS,MU-37A
9033199,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442520.35,4467265.42,ETRS89,4.035.396.955,40.354,-367.688.706,-3.677,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO SKATE LINEAL SUR,,,FUEP_17_10_0015,6,ZV,PERSONAS,MU-37A
9033203,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,443517.16,4466045.33,ETRS89,4.034.304.628,40.343,-366.504.130,-3.665,,,,0,PARQUE LINEAL DEL MANZANARES - PARCELA B,,,FUEP_17_10_0019,6,ZV,PERSONAS,PIEDRA VP
9033204,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,443473.78,4465865.14,ETRS89,4.034.142.007,40.341,-366.553.608,-3.666,,,,0,PARQUE LINEAL DEL MANZANARES - PARCELA B,,,FUEP_17_10_0020,6,ZV,PERSONAS,PIEDRA VP
9033207,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442713.00,4467169.93,ETRS89,4.035.312.257,40.353,-367.460.997,-3.675,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AL AREA INFANTIL DE LA LAGRIMA,,,FUEP_17_10_0023,6,ZV,PERSONAS,MU-37C
9033208,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442752.58,4467101.58,ETRS89,4.035.250.954,40.353,-367.413.778,-3.674,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AL AREA INFANTIL DE LA LAGRIMA,,,FUEP_17_10_0024,6,ZV,PERSONAS,MU-37C
9033209,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442807.42,4466796.40,ETRS89,4.034.976.405,40.350,-367.346.468,-3.673,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AL CANTON LINEAL SUR,,,FUEP_17_10_0025,6,ZV,PERSONAS,PIEDRA VP
9031739,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,446286.56,4473649.69,ETRS89,4.041.173.428,40.412,-363.307.659,-3.633,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030,APARCAMIENTO CALLE FOBOS,,,FUEP_14_19_0007,6,ZV,PERSONAS,OTRO
9031741,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,446446.41,4473902.63,ETRS89,4.041.402.321,40.414,-363.121.397,-3.631,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030,ZONA CANINA PROXIMA AL RECINTO FERIAL,,,FUEP_14_19_0009,6,ZV,MASCOTAS,OTRO
9031742,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,446556.24,4473921.52,ETRS89,4.041.420.045,40.414,-362.992.111,-3.630,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030,FUENTE CIRCUITO DE BICIS,,,FUEP_14_19_0010,6,ZV,PERSONAS,OTRO
9031743,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,446542.53,4473804.21,ETRS89,4.041.314.277,40.413,-363.007.283,-3.630,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030,FUENTE CANCHAS DEPORTIVAS,,,FUEP_14_19_0011,6,ZV,PERSONAS,OTRO
9031744,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,446475.20,4473712.15,ETRS89,4.041.230.911,40.412,-363.085.862,-3.631,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030,FUENTE JUNTO A LAS PERGOLAS,,,FUEP_14_19_0012,6,ZV,PERSONAS,OTRO
9031745,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,446575.15,4473582.68,ETRS89,4.041.114.918,40.411,-362.966.978,-3.630,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030,JUNTO A JUEGO INFANTIL RECINTO FERIAL,,,FUEP_14_19_0013,6,ZV,PERSONAS,OTRO
9031928,Fuentes de beber,162,PIOVERA,16,HORTALEZA,CERRADA_TEMPORALMENT,447292.85,4478723.72,ETRS89,4.045.750.848,40.458,-362.163.776,-3.622,AVDA,MACHUPICHU,1,28043,PARQUE JUAN PABLO II. Juego Reloj norte,,,FUEP_16_11_0001,6,ZV,PERSONAS,OTRO
9031929,Fuentes de beber,162,PIOVERA,16,HORTALEZA,OPERATIVO,447234.51,4478584.66,ETRS89,4.045.625.205,40.456,-362.231.423,-3.622,AVDA,MACHUPICHU,1,28043,PARQUE JUAN PABLO II. Juegos Reloj Sur,,,FUEP_16_11_0002,6,ZV,PERSONAS,OTRO
9031931,Fuentes de beber,162,PIOVERA,16,HORTALEZA,OPERATIVO,447022.90,4478436.65,ETRS89,4.045.490.523,40.455,-362.479.746,-3.625,AVDA,MACHUPICHU,1,28043,PARQUE JUAN PABLO II. Terrazas Árabes arriba,,,FUEP_16_11_0004,6,ZV,PERSONAS,OTRO
9031932,Fuentes de beber,162,PIOVERA,16,HORTALEZA,OPERATIVO,446886.38,4478484.79,ETRS89,4.045.533.019,40.455,-362.641.148,-3.626,AVDA,MACHUPICHU,1,28043,PARQUE JUAN PABLO II. Juegos Papa Negro,,,FUEP_16_11_0005,6,ZV,PERSONAS,OTRO
9032108,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448444.29,4479328.04,ETRS89,4.046.302.477,40.463,-360.810.728,-3.608,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Área canina,,,FUEP_21_12_0004,6,ZV,MASCOTAS,BEBEDERO CANINO
9033210,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,443051.21,4466676.29,ETRS89,4.034.869.870,40.349,-367.058.343,-3.671,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AL AREA INFANTIL PARCELA A,,,FUEP_17_10_0026,6,ZV,PERSONAS,PIEDRA VP
9033213,Fuentes de beber,123,SAN FERMIN,12,USERA,OPERATIVO,441506.20,4469909.84,ETRS89,4.037.772.151,40.378,-368.907.156,-3.689,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AL UMBRACULO DEL PASEO DE LOS SENTIDOS,,,FUEP_12_10_0002,6,ZV,PERSONAS,OTRO
9033214,Fuentes de beber,123,SAN FERMIN,12,USERA,OPERATIVO,441545.90,4469581.75,ETRS89,4.037.476.867,40.375,-368.857.382,-3.689,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO A LA FUENTE BELVEDERE,,,FUEP_12_10_0003,6,ZV,PERSONAS,OTRO
9033217,Fuentes de beber,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,441848.78,4469499.14,ETRS89,4.037.404.566,40.374,-368.499.868,-3.685,,,,0,PARQUE LINEAL DEL MANZANARES - ENTRE CAMPO DE FUTBOL 11 Y CAMPO DE FUTBOL SAN FERMIN,,,FUEP_13_10_0006,6,ZV,PERSONAS,OTRO
9033218,Fuentes de beber,123,SAN FERMIN,12,USERA,OPERATIVO,441558.01,4469802.35,ETRS89,4.037.675.681,40.377,-368.845.141,-3.688,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO FUENTE PASEO DE LOS SENTIDOS,,,FUEP_12_10_0007,6,ZV,PERSONAS,OTRO
9033219,Fuentes de beber,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,441710.19,4470025.09,ETRS89,4.037.877.404,40.379,-368.667.921,-3.687,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AREA INFANTIL BOTANICO,,,FUEP_13_10_0008,6,ZV,PERSONAS,PIEDRA VP
9033220,Fuentes de beber,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,441837.53,4469717.49,ETRS89,4.037.601.190,40.376,-368.515.112,-3.685,,,,0,PARQUE LINEAL DEL MANZANARES - JUNTO AREA INFANTIL ACCESO ATALAYA,,,FUEP_13_10_0009,6,ZV,PERSONAS,OTRO
9033223,Fuentes de beber,123,SAN FERMIN,12,USERA,OPERATIVO,441577.08,4469313.35,ETRS89,4.037.235.296,40.372,-368.818.196,-3.688,,,,0,PARQUE LINEAL DEL MANZANARES - EN BIOSALUDABLE MEZQUITA,,,FUEP_12_10_0012,6,ZV,PERSONAS,MU-37A
9033224,Fuentes de beber,123,SAN FERMIN,12,USERA,OPERATIVO,441999.36,4468217.47,ETRS89,4.036.251.012,40.363,-368.310.845,-3.683,,,,0,PARQUE LINEAL DEL MANZANARES - MIRADOR,,,FUEP_12_10_0016,6,ZV,PERSONAS,PIEDRA VP
9033225,Fuentes de beber,123,SAN FERMIN,12,USERA,OPERATIVO,441971.27,4468248.03,ETRS89,4.036.278.347,40.363,-368.344.204,-3.683,,,,0,"PARQUE LINEAL DEL MANZANARES - EN MIRADOR, JUNTO AREA INFANTIL DINOSAURIO",,,FUEP_12_10_0017,6,ZV,PERSONAS,PIEDRA VP
9046768,Fuentes de beber,42,GOYA,4,SALAMANCA,OPERATIVO,442588.89,4475061.29,ETRS89,4.042.420.388,40.424,-367.678.264,-3.677,AVENIDA,FELIPE II,4,28009,C/V C/ ALCALÁ JUNTO PARADA DE AUTOBUS,11014824,2022-10-25 00:00:00.0,FUE_04_0060,FUE22,VP,PERSONAS,FUENTE_ACCESIBLE
9046970,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,441753.00,4474568.00,ETRS89,4.041.970.198,40.420,-368.659.056,-3.687,PLAZA,INDEPENDENCIA,7,28001,En área infantil Hernani,31026163,,FUEP_03_01_0002,6,ZV,PERSONAS,OTRO
9046971,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,441761.00,4474463.00,ETRS89,4.041.875.665,40.419,-368.648.665,-3.686,PLAZA,INDEPENDENCIA,7,28001,Teatro de Títeres,31026163,,FUEP_03_01_0003,6,ZV,PERSONAS,OTRO
9046972,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,441847.00,4474411.00,ETRS89,4.041.829.422,40.418,-368.546.825,-3.685,PLAZA,INDEPENDENCIA,7,28001,Junto a Plaza de Nicaragua,31026163,,FUEP_03_01_0004,6,ZV,PERSONAS,OTRO
9046973,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,441951.00,4474645.00,ETRS89,4.042.040.947,40.420,-368.426.380,-3.684,PLAZA,INDEPENDENCIA,7,28001,Al lado cantón Almacén primera,31026163,,FUEP_03_01_0005,6,ZV,PERSONAS,OTRO
9046977,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442.317.000,4.474.449.000,ETRS89,4.041.866.925,40.419,-367.993.202,-3.680,PASEO,REPUBLICA DE PANAMA,1,28009,"Cerca Plaza de Panamá, dentro del área infantil",20111863,,FUEP_03_01_0009,6,ZV,PERSONAS,OTRO
9046984,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442221.00,4473614.00,ETRS89,4.041.114.048,40.411,-368.098.769,-3.681,PLAZA,INDEPENDENCIA,7,28001,Entorno Rosaleda,31026163,,FUEP_03_01_0016,6,ZV,PERSONAS,OTRO
9032268,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448120.97,4479338.55,ETRS89,4.046.309.933,40.463,-361.192.154,-3.612,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Monumento Manolona,,,FUEP_21_12_0003,6,ZV,PERSONAS,MU-37A
9032276,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448742.48,4479220.51,ETRS89,4.046.207.453,40.462,-360.458.159,-3.605,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Junto a Estufa Fría,,,FUEP_21_12_0006,6,ZV,PERSONAS,MU-37A
9032285,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448688.20,4479454.67,ETRS89,4.046.418.063,40.464,-360.524.072,-3.605,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Jardín Judío,,,FUEP_21_12_0009,6,ZV,PERSONAS,MU-37A
9032289,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448753.84,4479517.16,ETRS89,4.046.474.762,40.465,-360.447.156,-3.604,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Jardín Árabe,,,FUEP_21_12_0011,6,ZV,PERSONAS,MU-37A
9032295,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448892.40,4479533.32,ETRS89,4.046.490.174,40.465,-360.283.857,-3.603,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Mirador de Invierno,,,FUEP_21_12_0015,6,ZV,PERSONAS,MU-37A
9032296,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449061.81,4479394.13,ETRS89,4.046.365.824,40.464,-360.082.923,-3.601,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Plaza Este,,,FUEP_21_12_0016,6,ZV,PERSONAS,MU-37A
9032306,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449204.80,4479007.60,ETRS89,4.046.018.490,40.460,-359.911.178,-3.599,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Plaza Pirámide 5,,,FUEP_21_12_0020,6,ZV,PERSONAS,MU-37A
9032310,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449202.49,4478832.23,ETRS89,4.045.860.492,40.459,-359.912.499,-3.599,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Junto a Punto 3,,,FUEP_21_12_0021,6,ZV,PERSONAS,MU-37A
9032313,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449006.60,4479115.72,ETRS89,4.046.114.677,40.461,-360.145.804,-3.601,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Pirámide 3,,,FUEP_21_12_0022,6,ZV,PERSONAS,MU-37A
9032318,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449101.92,4478797.80,ETRS89,4.045.828.860,40.458,-360.030.832,-3.600,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Junto a Aseos 3,,,FUEP_21_12_0024,6,ZV,PERSONAS,MU-37A
9032323,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448847.02,4478936.07,ETRS89,4.045.951.857,40.460,-360.332.568,-3.603,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Camino a Jardines Monotemáticos,,,FUEP_21_12_0027,6,ZV,PERSONAS,MU-37A
9032326,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448696.87,4479052.57,ETRS89,4.046.055.881,40.461,-360.510.595,-3.605,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Cerca del Laberinto,,,FUEP_21_12_0028,6,ZV,PERSONAS,MU-37A
9032329,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448601.02,4478672.48,ETRS89,4.045.712.882,40.457,-360.620.564,-3.606,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Pinar de Verano,,,FUEP_21_12_0030,6,ZV,PERSONAS,MU-37A
9032333,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448535.67,4478696.20,ETRS89,4.045.733.846,40.457,-360.697.827,-3.607,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Pinar de Verano. Pérgola,,,FUEP_21_12_0032,6,ZV,PERSONAS,MU-37A
9032335,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448501.81,4478594.95,ETRS89,4.045.642.424,40.456,-360.736.938,-3.607,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Pinar Verano . Fútbol,,,FUEP_21_12_0033,6,ZV,PERSONAS,MU-37A
9032339,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448355.11,4478638.04,ETRS89,4.045.680.332,40.457,-360.910.297,-3.609,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Paseo Sur - Estanque Sur,,,FUEP_21_12_0035,6,ZV,PERSONAS,MU-37A
9032343,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448247.22,4478883.17,ETRS89,4.045.900.488,40.459,-361.039.535,-3.610,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Plaza Sur,,,FUEP_21_12_0037,6,ZV,PERSONAS,MU-37A
9032346,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,448359.97,4478982.41,ETRS89,4.045.990.590,40.460,-360.907.367,-3.609,GTA,S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG,5,28042,PARQUE JUAN CARLOS I. Paseo Otoño con Talud de la Ría,,,FUEP_21_12_0038,6,ZV,PERSONAS,MU-37A
9032861,Fuentes de beber,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438627.91,4474743.07,ETRS89,4.042.105.447,40.421,-372.344.195,-3.723,,,,28011,"Al norte del Puente del Rey, margen derecho, frente la farola MR 08-018",,,FUEP_09_09_0006,6,ZV,PERSONAS,OTRO
9032871,Fuentes de beber,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438455.00,4474200.09,ETRS89,4.041.615.030,40.416,-372.542.749,-3.725,,,,28011,"Avenida de Portugal, frente al nº 9",,,FUEP_09_09_0011,6,ZV,PERSONAS,OTRO
9046986,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442250.00,4473411.00,ETRS89,4.040.931.376,40.409,-368.062.750,-3.681,PLAZA,INDEPENDENCIA,7,28001,Área canina,31026163,,FUEP_03_01_0018,6,ZV,PERSONAS,MU-37A
9046988,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442182.00,4473861.00,ETRS89,4.041.336.288,40.413,-368.146.977,-3.681,PLAZA,INDEPENDENCIA,7,28001,Estanque Palacio de Cristal,31026163,,FUEP_03_01_0020,6,ZV,PERSONAS,OTRO
9046989,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442386.00,4474051.00,ETRS89,4.041.508.864,40.415,-367.908.270,-3.679,PLAZA,INDEPENDENCIA,7,28001,En área infantil AI_000008,31026163,,FUEP_03_01_0021,6,ZV,PERSONAS,OTRO
9046994,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442236.00,4474304.00,ETRS89,4.041.735.740,40.417,-368.087.357,-3.681,PLAZA,INDEPENDENCIA,7,28001,Cerca Plaza de Guatemala,31026163,,FUEP_03_01_0026,6,ZV,PERSONAS,OTRO
9046995,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442186.00,4474194.00,ETRS89,4.041.636.299,40.416,-368.145.289,-3.681,PLAZA,INDEPENDENCIA,7,28001,Paseo de Venezuela (5 hilos),31026163,,FUEP_03_01_0027,6,ZV,PERSONAS,OTRO
9046996,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442227.00,4474114.00,ETRS89,4.041.564.516,40.416,-368.096.239,-3.681,PLAZA,INDEPENDENCIA,7,28001,Entorno Palacio de Velázquez,31026163,,FUEP_03_01_0028,6,ZV,PERSONAS,OTRO
9046998,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,NO_OPERATIVO,442379.00,4474278.00,ETRS89,4.041.713.309,40.417,-367.918.576,-3.679,PLAZA,INDEPENDENCIA,7,28001,En área infantil AI_000010,31026163,,FUEP_03_01_0030,6,ZV,PERSONAS,OTRO
9046999,Fuentes de beber,35,LOS JERONIMOS,3,RETIRO,OPERATIVO,442432.00,4474224.00,ETRS89,4.041.665.030,40.417,-367.855.620,-3.679,PLAZA,INDEPENDENCIA,7,28001,Entorno Foso de los monos,31026163,,FUEP_03_01_0031,6,ZV,PERSONAS,OTRO
9047000,Fuentes de beber,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438333.00,4476296.00,ETRS89,4.043.502.209,40.435,-372.706.867,-3.727,PASEO,MORET,2,28008,Paseo de Plátanos cerca de área de mayores AM_000007,31024729,,FUEP_09_02_0032,6,ZV,PERSONAS,MU-37C
9047001,Fuentes de beber,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,438539.00,4476353.00,ETRS89,4.043.555.082,40.436,-372.464.557,-3.725,PASEO,MORET,2,28008,Enfrente de banco,31024729,,FUEP_09_02_0033,6,ZV,PERSONAS,MU-37C
9047005,Fuentes de beber,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,439192.00,4475162.00,ETRS89,4.042.486.979,40.425,-371.683.313,-3.717,PASEO,MORET,2,28008,Cerca escalera principal Templo de Debod,31024729,,FUEP_09_02_0037,6,ZV,PERSONAS,MU-37C
9047007,Fuentes de beber,91,CASA DE CAMPO,9,MONCLOA - ARAVACA,OPERATIVO,439016.00,4475134.00,ETRS89,4.042.460.467,40.425,-371.890.506,-3.719,PASEO,MORET,2,28008,En Templo de Debod cerca de las áreas infantiles,31024729,,FUEP_09_02_0039,6,ZV,PERSONAS,MU-37C
9047008,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,OPERATIVO,446750.00,4477133.00,ETRS89,4.044.314.378,40.443,-362.790.647,-3.628,CALLE,ALCALA,527,28027,En mitad del Paseo Central,11139186,,FUEP_20_03_0040,6,ZV,PERSONAS,PIEDRA VP
9047012,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,OPERATIVO,446882.00,4476942.00,ETRS89,4.044.143.158,40.441,-362.633.409,-3.626,CALLE,ALCALA,527,28027,Cerca área de mayores en Calle Alcalá,11139186,,FUEP_20_03_0044,6,ZV,PERSONAS,PIEDRA VP
9047013,Fuentes de beber,43,FUENTE DEL BERRO,4,SALAMANCA,OPERATIVO,443798.00,4474929.00,ETRS89,4.042.309.469,40.423,-366.251.844,-3.663,CALLE,ENRIQUE D'ALMONTE,1,28028,Entorno Estanque de patos,11016085,,FUEP_04_04_0045,6,ZV,PERSONAS,OTRO
9047015,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449479.00,4478625.00,ETRS89,4.045.675.493,40.457,-359.584.740,-3.596,PASEO,ALAMEDA DE OSUNA,25,28042,Entorno a Palacio,31031146,,FUEP_21_05_0047,6,ZV,PERSONAS,MU-37C
